#2-THETA,#INTENSITY
26.226,1541
26.275,1544
26.324,1561
26.373,1611
26.422,1712
26.471,1748
26.52,1789
26.569,1837
26.618,1787
26.667,1778
26.716,1648
26.765,1597
26.814,1534
26.863,1517
26.912,1460
26.961,1491
27.01,1497
27.059,1492
27.108,1554
27.157,1612
27.206,1806
27.255,1835
27.304,1997
27.353,2086
27.402,2351
27.451,2584
27.5,2771
27.549,2868
27.598,2774
27.647,2569
27.696,2270
27.745,1993
27.794,1859
27.843,1786
27.892,1816
27.941,1945
27.99,2113
28.039,2305
28.088,2424
28.137,2408
28.186,2289
28.235,2187
28.284,2232
28.333,2226
28.382,2336
28.431,2299
28.48,2220
28.529,2150
28.578,1983
28.627,1777
28.676,1599
28.725,1497
28.774,1447
28.823,1453
28.872,1381
28.921,1401
28.97,1453
29.019,1455
29.068,1496
29.117,1497
29.166,1521
29.215,1545
29.264,1549
29.313,1506
29.362,1547
29.411,1511
29.46,1562
29.509,1562
29.558,1583
29.607,1575
29.656,1703
29.705,1711
29.754,1737
29.803,1792
29.852,1766
29.901,1794
29.95,1701
29.999,1701
30.048,1626
30.097,1633
30.146,1640
30.195,1593
30.244,1571
30.293,1574
30.342,1559
30.391,1484
30.44,1496
30.489,1519
30.538,1540
30.587,1609
30.636,1704
30.685,1791
30.734,1903
30.783,1901
30.832,1981
30.881,1982
30.93,2026
30.979,2056
31.028,2079
31.077,2084
31.126,2092
31.175,2095
31.224,1997
31.273,1998
31.322,1888
31.371,1786
31.42,1803
31.469,1719
31.518,1653
31.567,1667
31.616,1727
31.665,1693
31.714,1698
31.763,1775
31.812,1824
31.861,1867
31.91,1999
31.959,2272
32.008,2551
32.057,2957
32.106,3465
32.155,4071
32.204,4776
32.253,5193
32.302,5467
32.351,5458
32.4,5180
32.449,4915
32.498,4668
32.547,4496
32.596,4307
32.645,3947
32.694,3487
32.743,2951
32.792,2430
32.841,2076
32.89,1869
32.939,1842
32.988,1964
33.037,2034
33.086,2127
33.135,2112
33.184,1968
33.233,1842
33.282,1691
33.331,1562
33.38,1495
33.429,1468
33.478,1445
33.527,1425
33.576,1438
33.625,1454
33.674,1428
33.723,1530
33.772,1506
33.821,1528
33.87,1530
33.919,1487
33.968,1428
34.017,1430
34.066,1337
34.115,1346
34.164,1338
34.213,1421
34.262,1472
34.311,1633
34.36,1802
34.409,2142
34.458,2434
34.507,2733
34.556,3033
34.605,3120
34.654,3127
34.703,3001
34.752,2854
34.801,2487
34.85,2168
34.899,2028
34.948,1957
34.997,1981
35.046,2065
35.095,2205
35.144,2324
35.193,2465
35.242,2600
35.291,2523
35.34,2420
35.389,2336
35.438,2261
35.487,2173
35.536,2055
35.585,2039
35.634,2023
35.683,2046
35.732,2129
35.781,2118
35.83,2180
35.879,2178
35.928,2184
35.977,2129
36.026,2033
36.075,1900
36.124,1770
36.173,1650
36.222,1508
36.271,1425
36.32,1358
36.369,1326
36.418,1327
36.467,1338
36.516,1440
36.565,1572
36.614,1568
36.663,1663
36.712,1690
36.761,1695
36.81,1597
36.859,1578
36.908,1560
36.957,1583
37.006,1538
37.055,1457
37.104,1434
37.153,1384
37.202,1371
37.251,1334
37.3,1266
37.349,1320
37.398,1302
37.447,1313
37.496,1338
37.545,1366
37.594,1351
37.643,1349
37.692,1323
37.741,1320
37.79,1291
37.839,1305
37.888,1364
37.937,1344
37.986,1389
38.035,1368
38.084,1436
38.133,1438
38.182,1499
38.231,1523
38.28,1514
38.329,1551
38.378,1757
38.427,1904
38.476,2702
38.525,2796
38.574,3146
38.623,3572
38.672,3572
38.721,3293
38.77,2968
38.819,2442
38.868,1985
38.917,1633
38.966,1362
39.015,1304
39.064,1249
39.113,1215
39.162,1213
39.211,1277
39.26,1289
39.309,1336
39.358,1340
39.407,1287
39.456,1280
39.505,1221
39.554,1202
39.603,1185
39.652,1189
39.701,1186
39.75,1203
39.799,1231
39.848,1209
39.897,1205
39.946,1230
39.995,1212
40.044,1210
40.093,1228
40.142,1262
40.191,1239
40.24,1214
40.289,1211
40.338,1302
40.387,1326
40.436,1423
40.485,1482
40.534,1607
40.583,1723
40.632,1782
40.681,1788
40.73,1877
40.779,1808
40.828,1769
40.877,1755
40.926,1706
40.975,1760
41.024,1775
41.073,1805
41.122,1949
41.171,2144
41.22,2410
41.269,2823
41.318,3296
41.367,3781
41.416,4405
41.465,4796
41.514,5157
41.563,5288
41.612,5064
41.661,4672
41.71,3926
41.759,3480
41.808,2894
41.857,2354
41.906,2102
41.955,1899
42.004,1699
42.053,1680
42.102,1573
42.151,1586
42.2,1567
42.249,1563
42.298,1555
42.347,1553
42.396,1502
42.445,1490
42.494,1490
42.543,1465
42.592,1447
42.641,1454
42.69,1478
42.739,1455
42.788,1466
42.837,1495
42.886,1432
42.935,1389
42.984,1365
43.033,1293
43.082,1259
43.131,1294
43.18,1320
43.229,1310
43.278,1329
43.327,1313
43.376,1359
43.425,1349
43.474,1259
43.523,1216
43.572,1190
43.621,1192
